diagnostic_label,sentence_index,phase,step,selection,selected_event_count,distinct_creation_transitions,maximum_same_origin_events,provenance_coherent_fraction,branch_entropy,source_coherence,minimum_source_jaccard,matches_historical_winner_set,raw_predicted_columns,burst_columns,burst_cells,active_cells_after_observe,winners_after_observe,beam_width,lambda_coherence,lambda_support,decoded_correct,expected_word_present,propagated_columns
nonpaper diagnostic,97,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,97,cue,5,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,24,4,39,46,10,,,,,,
nonpaper diagnostic,97,suffix,1,coherent-beam,10,4,7,0.7,0.6783898247235197,0.3821093828340205,0.0,False,38,,,,,8,1.0,0.0,False,False,10
nonpaper diagnostic,97,suffix,2,coherent-beam,10,2,7,0.7,0.8812908992306927,1.0,1.0,False,17,,,,,8,1.0,0.0,False,False,10
nonpaper diagnostic,97,suffix,3,coherent-beam,9,1,9,0.9,0.0,1.0,1.0,False,9,,,,,8,1.0,0.0,False,True,9
nonpaper diagnostic,97,suffix,4,coherent-beam,8,2,6,0.6,0.8112781244591328,0.3758655161655789,0.14285714285714285,False,13,,,,,8,1.0,0.0,False,False,8
nonpaper diagnostic,98,cue,1,coherent-beam,7,1,7,0.7,0.0,1.0,1.0,False,66,3,27,37,10,,,,,,
nonpaper diagnostic,98,cue,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,98,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,98,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,11,0,0,10,10,,,,,,
nonpaper diagnostic,98,cue,5,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,9,4,39,46,10,,,,,,
nonpaper diagnostic,98,suffix,1,coherent-beam,10,2,9,0.9,0.46899559358928117,0.8512820512820513,0.2564102564102564,True,13,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,98,suffix,2,coherent-beam,10,2,8,0.8,0.7219280948873623,0.6795069918356145,0.09900990099009901,True,13,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,98,suffix,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,98,suffix,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,99,cue,1,coherent-beam,8,2,7,0.7,0.5435644431995964,0.5004069080747847,0.0,False,34,2,18,28,10,,,,,,
nonpaper diagnostic,99,cue,2,coherent-beam,6,2,5,0.5,0.6500224216483541,0.8421052631578948,0.5263157894736842,False,64,4,36,46,10,,,,,,
nonpaper diagnostic,99,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,22,0,0,10,10,,,,,,
nonpaper diagnostic,99,cue,4,coherent-beam,6,2,5,0.5,0.6500224216483541,0.6963883137796181,0.31746031746031744,False,7,4,40,46,10,,,,,,
nonpaper diagnostic,99,cue,5,coherent-beam,8,2,7,0.7,0.5435644431995964,0.888888888888889,0.5555555555555556,False,38,2,19,28,10,,,,,,
nonpaper diagnostic,99,suffix,1,coherent-beam,10,5,6,0.6,0.7627069065377661,0.29566340164188837,0.09433962264150944,False,57,,,,,8,1.0,0.0,False,True,10
nonpaper diagnostic,99,suffix,2,coherent-beam,10,6,4,0.4,0.8982444017039272,0.9,0.5,False,54,,,,,8,1.0,0.0,False,False,10
nonpaper diagnostic,99,suffix,3,coherent-beam,6,1,6,0.6,0.0,1.0,1.0,False,6,,,,,8,1.0,0.0,False,False,6
nonpaper diagnostic,99,suffix,4,coherent-beam,8,1,8,0.8,0.0,1.0,1.0,False,8,,,,,8,1.0,0.0,False,False,8
nonpaper diagnostic,100,cue,1,coherent-beam,10,2,9,0.9,0.46899559358928117,0.8526315789473685,0.2631578947368421,True,30,0,0,10,10,,,,,,
nonpaper diagnostic,100,cue,2,coherent-beam,9,2,8,0.8,0.5032583347756457,0.8888888888888888,0.5,False,9,1,10,19,10,,,,,,
nonpaper diagnostic,100,cue,3,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,100,cue,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,0,0,10,10,,,,,,
nonpaper diagnostic,100,cue,5,coherent-beam,10,2,9,0.9,0.46899559358928117,0.8714285714285714,0.35714285714285715,True,12,0,0,10,10,,,,,,
nonpaper diagnostic,100,suffix,1,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,11,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,100,suffix,2,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
nonpaper diagnostic,100,suffix,3,coherent-beam,9,2,8,0.8,0.5032583347756457,0.8074074074074074,0.13333333333333333,False,9,,,,,8,1.0,0.0,True,True,9
nonpaper diagnostic,100,suffix,4,coherent-beam,10,1,10,1.0,0.0,1.0,1.0,True,10,,,,,8,1.0,0.0,True,True,10
