poems,title,author,goal_based,contextual,contextual_single,goal_line,contextual_line,feedback_character
1000,复合记忆试验0418,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0419,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0420,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0421,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0422,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0423,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0424,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0425,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0426,synthetic-stress,5,15,13,0,3,5
1000,复合记忆试验0427,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0428,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0429,synthetic-stress,0,13,15,0,3,0
1000,复合记忆试验0430,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0431,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0432,synthetic-stress,0,13,15,0,3,0
1000,复合记忆试验0433,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0434,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0435,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0436,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0437,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0438,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0439,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0440,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0441,synthetic-stress,0,15,11,0,3,0
1000,复合记忆试验0442,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0443,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0444,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0445,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0446,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0447,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0448,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0449,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0450,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0451,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0452,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0453,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0454,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0455,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0456,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0457,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0458,synthetic-stress,0,14,13,0,3,0
1000,复合记忆试验0459,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0460,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0461,synthetic-stress,0,14,13,0,3,0
1000,复合记忆试验0462,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0463,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0464,synthetic-stress,5,15,15,0,3,5
1000,复合记忆试验0465,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0466,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0467,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0468,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0469,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0470,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0471,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0472,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0473,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0474,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0475,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0476,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0477,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0478,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0479,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0480,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0481,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0482,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0483,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0484,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0485,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0486,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0487,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0488,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0489,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0490,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0491,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0492,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0493,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0494,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0495,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0496,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0497,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0498,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0499,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0500,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0501,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0502,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0503,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0504,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0505,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0506,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0507,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0508,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0509,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0510,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0511,synthetic-stress,0,12,13,0,3,0
1000,复合记忆试验0512,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0513,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0514,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0515,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0516,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0517,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0518,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0519,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0520,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0521,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0522,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0523,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0524,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0525,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0526,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0527,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0528,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0529,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0530,synthetic-stress,0,13,15,0,3,0
1000,复合记忆试验0531,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0532,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0533,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0534,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0535,synthetic-stress,2,15,15,0,3,2
1000,复合记忆试验0536,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0537,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0538,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0539,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0540,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0541,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0542,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0543,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0544,synthetic-stress,0,14,13,0,3,0
1000,复合记忆试验0545,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0546,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0547,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0548,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0549,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0550,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0551,synthetic-stress,0,13,15,0,3,0
1000,复合记忆试验0552,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0553,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0554,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0555,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0556,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0557,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0558,synthetic-stress,0,13,15,0,3,0
1000,复合记忆试验0559,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0560,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0561,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0562,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0563,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0564,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0565,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0566,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0567,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0568,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0569,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0570,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0571,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0572,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0573,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0574,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0575,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0576,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0577,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0578,synthetic-stress,0,13,12,0,3,0
1000,复合记忆试验0579,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0580,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0581,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0582,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0583,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0584,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0585,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0586,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0587,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0588,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0589,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0590,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0591,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0592,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0593,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0594,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0595,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0596,synthetic-stress,0,13,15,0,3,0
1000,复合记忆试验0597,synthetic-stress,2,15,13,0,3,2
1000,复合记忆试验0598,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0599,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0600,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0601,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0602,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0603,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0604,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0605,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0606,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0607,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0608,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0609,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0610,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0611,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0612,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0613,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0614,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0615,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0616,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0617,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0618,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0619,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0620,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0621,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0622,synthetic-stress,0,13,14,0,3,0
1000,复合记忆试验0623,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0624,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0625,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0626,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0627,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0628,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0629,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0630,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0631,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0632,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0633,synthetic-stress,0,13,14,0,3,0
1000,复合记忆试验0634,synthetic-stress,0,14,13,0,3,0
1000,复合记忆试验0635,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0636,synthetic-stress,0,13,15,0,3,0
1000,复合记忆试验0637,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0638,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0639,synthetic-stress,5,15,15,0,3,5
1000,复合记忆试验0640,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0641,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0642,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0643,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0644,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0645,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0646,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0647,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0648,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0649,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0650,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0651,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0652,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0653,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0654,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0655,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0656,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0657,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0658,synthetic-stress,0,13,14,0,3,0
1000,复合记忆试验0659,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0660,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0661,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0662,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0663,synthetic-stress,0,13,15,0,3,0
1000,复合记忆试验0664,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0665,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0666,synthetic-stress,0,14,13,0,3,0
1000,复合记忆试验0667,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0668,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0669,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0670,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0671,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0672,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0673,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0674,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0675,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0676,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0677,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0678,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0679,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0680,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0681,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0682,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0683,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0684,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0685,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0686,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0687,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0688,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0689,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0690,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0691,synthetic-stress,0,13,14,0,3,0
1000,复合记忆试验0692,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0693,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0694,synthetic-stress,0,14,10,0,3,0
1000,复合记忆试验0695,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0696,synthetic-stress,0,12,15,0,3,0
1000,复合记忆试验0697,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0698,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0699,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0700,synthetic-stress,0,13,13,0,3,0
1000,复合记忆试验0701,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0702,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0703,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0704,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0705,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0706,synthetic-stress,0,13,15,0,3,0
1000,复合记忆试验0707,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0708,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0709,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0710,synthetic-stress,0,13,13,0,3,0
1000,复合记忆试验0711,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0712,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0713,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0714,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0715,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0716,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0717,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0718,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0719,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0720,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0721,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0722,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0723,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0724,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0725,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0726,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0727,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0728,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0729,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0730,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0731,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0732,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0733,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0734,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0735,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0736,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0737,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0738,synthetic-stress,0,13,15,0,3,0
1000,复合记忆试验0739,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0740,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0741,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0742,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0743,synthetic-stress,0,15,12,0,3,0
1000,复合记忆试验0744,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0745,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0746,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0747,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0748,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0749,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0750,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0751,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0752,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0753,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0754,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0755,synthetic-stress,0,14,13,0,3,0
1000,复合记忆试验0756,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0757,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0758,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0759,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0760,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0761,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0762,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0763,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0764,synthetic-stress,0,13,15,0,3,0
1000,复合记忆试验0765,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0766,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0767,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0768,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0769,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0770,synthetic-stress,0,13,13,0,3,0
1000,复合记忆试验0771,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0772,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0773,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0774,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0775,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0776,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0777,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0778,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0779,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0780,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0781,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0782,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0783,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0784,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0785,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0786,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0787,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0788,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0789,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0790,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0791,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0792,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0793,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0794,synthetic-stress,0,13,15,0,3,0
1000,复合记忆试验0795,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0796,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0797,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0798,synthetic-stress,0,13,13,0,3,0
1000,复合记忆试验0799,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0800,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0801,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0802,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0803,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0804,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0805,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0806,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0807,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0808,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0809,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0810,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0811,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0812,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0813,synthetic-stress,0,13,14,0,3,0
1000,复合记忆试验0814,synthetic-stress,0,13,14,0,3,0
1000,复合记忆试验0815,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0816,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0817,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0818,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0819,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0820,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0821,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0822,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0823,synthetic-stress,0,14,15,0,3,0
1000,复合记忆试验0824,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0825,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0826,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0827,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0828,synthetic-stress,2,15,15,0,3,2
1000,复合记忆试验0829,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0830,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0831,synthetic-stress,0,13,13,0,3,0
1000,复合记忆试验0832,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0833,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0834,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0835,synthetic-stress,0,14,14,0,3,0
1000,复合记忆试验0836,synthetic-stress,0,15,13,0,3,0
1000,复合记忆试验0837,synthetic-stress,0,15,15,0,3,0
1000,复合记忆试验0838,synthetic-stress,0,13,15,0,3,0
1000,复合记忆试验0839,synthetic-stress,0,15,14,0,3,0
1000,复合记忆试验0840,synthetic-stress,0,14,15,0,3,0
