sentence_index,word_index,target_word,column,neuron,segment_index,candidate_score,response_peak,crossing_time,soma_firing_time,threshold_crossed,valid_firing_time,event_winner,column_winner,prediction_candidate,selected_by_current_path,selection_key
11,3,n't,63,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,99,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,78,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,84,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,62,7,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,32,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,1,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,47,5,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,38,4,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,18,7,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,41,2,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,56,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,75,4,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,25,8,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,66,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,29,2,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,81,5,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,37,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,63,5,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,0,4,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,57,4,0,1.0,0.9999860162793102,0.6510659450954863,1.1499999999999968,True,True,True,True,True,False,candidate_or_later
11,3,n't,42,5,0,1.0,0.9999860162793102,0.7066215006510419,1.206621500651042,True,True,True,True,True,False,candidate_or_later
11,3,n't,84,4,0,1.0,0.9999860162793102,0.7621770562065975,1.2621770562065975,True,True,True,False,False,False,candidate_or_later
11,3,n't,93,3,0,1.0,0.9999860162793102,0.8177326117621528,1.3177326117621528,True,True,True,True,True,False,candidate_or_later
11,3,n't,88,5,0,1.0,0.9999860162793102,0.8732881673177084,1.3732881673177084,True,True,True,True,True,False,candidate_or_later
11,3,n't,66,9,0,1.0,0.9999860162793102,0.928843722873264,1.428843722873264,True,True,True,True,True,False,candidate_or_later
11,3,n't,74,6,0,1.0,0.9999860162793102,0.9843992784288196,1.4843992784288196,True,True,True,True,True,False,candidate_or_later
11,3,n't,17,7,0,1.0,0.9999860162793102,1.039954833984374,1.5399548339843634,True,False,False,False,False,False,candidate_or_later
11,3,n't,75,2,0,1.0,0.9999860162793102,1.0955103895399294,1.5955103895399187,True,False,False,False,False,False,candidate_or_later
11,3,n't,4,5,0,1.0,0.9999860162793102,1.1510659450954852,1.6510659450954746,True,False,False,False,False,False,candidate_or_later
11,3,n't,5,5,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,94,7,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,90,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,16,7,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,43,4,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,45,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,10,7,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,87,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,60,5,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,9,5,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,5,2,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,90,4,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,16,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,43,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,45,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,10,0,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,87,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,60,4,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,9,3,2,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,65,6,0,,0.5388426669117963,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,1,8,1,,0.5388426669117963,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,41,3,0,,0.5388426669117963,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,10,5,1,,0.5388426669117963,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,90,5,0,,0.5388426669117963,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,80,8,0,,0.5388426669117963,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,51,2,0,,0.5388426669117963,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,72,5,0,,0.5388426669117963,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,76,1,0,,0.5388426669117963,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,24,7,1,,0.5388426669117963,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,97,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,29,4,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,65,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,36,2,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,3,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,8,5,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,72,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,98,7,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,13,4,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,51,9,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,41,7,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,56,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,75,8,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,25,3,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,66,1,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,29,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,81,1,2,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,37,7,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,63,7,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,0,5,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,72,1,0,,0.61981155069937,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,83,8,0,,0.61981155069937,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,64,3,0,,0.61981155069937,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,43,5,0,,0.61981155069937,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,59,6,0,,0.61981155069937,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,41,6,0,,0.61981155069937,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,26,8,0,,0.61981155069937,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,12,9,0,,0.61981155069937,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,92,4,0,,0.61981155069937,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,82,5,0,,0.61981155069937,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,60,0,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,48,2,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,90,7,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,50,9,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,53,5,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,9,8,2,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,80,1,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,25,2,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,99,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,9,9,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,10,4,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,11,9,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,81,8,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,14,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,32,4,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,53,9,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,93,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,42,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,49,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,27,2,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,26,2,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,95,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,2,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,8,9,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,34,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,52,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,57,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,31,9,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,7,9,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,51,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,26,5,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,92,9,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,23,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,9,5,2,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,43,9,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,38,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,60,9,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,12,9,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,1,1,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,33,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,49,8,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,12,4,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,55,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,53,9,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,69,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,90,7,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,16,5,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,25,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,51,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,9,2,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,10,9,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,11,4,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,81,9,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,14,1,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,32,5,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,53,6,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,93,3,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,42,3,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,49,3,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,53,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,3,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,63,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,73,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,1,5,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,79,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,84,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,48,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,74,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,77,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,14,4,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,50,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,53,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,27,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,0,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,34,5,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,75,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,38,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,2,2,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,26,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,89,8,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,99,2,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,2,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,4,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,24,7,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,19,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,1,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,87,7,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,36,5,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,14,2,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,26,4,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,22,7,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,20,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,36,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,86,9,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,12,2,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,74,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,7,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,23,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,50,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,77,4,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,82,7,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,73,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,12,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,5,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,18,5,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,27,5,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,56,2,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,78,8,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,23,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,12,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,57,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,38,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,18,8,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,11,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,68,2,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,88,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,81,4,0,1.067423594322506,1.1599837788839997,1.243280571831597,1.7432805718315862,True,False,False,False,False,False,candidate_or_later
11,3,n't,40,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,24,4,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,27,7,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,99,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,12,8,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,17,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,30,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,16,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,93,0,1,,,,,False,False,False,False,False,False,candidate_or_later
11,3,n't,11,8,1,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,8,4,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,93,5,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,39,8,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,40,8,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,17,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,9,7,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,57,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,69,8,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,47,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,94,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,89,8,0,1.6115059925559263,4.999930081396551,0.502918701171875,1.002918701171875,True,True,True,True,True,False,candidate_or_later
11,4,one,99,2,0,1.6115059925559263,4.999930081396551,0.5584742567274306,1.0584742567274306,True,True,True,True,True,False,candidate_or_later
11,4,one,2,0,0,1.6050599685857028,4.979930361070965,0.6140420193142362,1.1140420193142362,True,True,True,True,True,False,candidate_or_later
11,4,one,4,6,0,1.6050599685857028,4.979930361070965,0.6695975748697918,1.1695975748697918,True,True,True,True,True,False,candidate_or_later
11,4,one,24,7,0,1.6050599685857028,4.979930361070965,0.7251531304253473,1.2249999999999952,True,True,True,True,True,False,candidate_or_later
11,4,one,19,3,0,1.6050599685857028,4.979930361070965,0.7807086859809029,1.279999999999994,True,True,True,True,True,False,candidate_or_later
11,4,one,1,3,0,1.6050599685857028,4.979930361070965,0.8918197970920139,1.3918197970920139,True,True,True,True,True,False,candidate_or_later
11,4,one,87,7,0,1.6050599685857028,4.979930361070965,0.9473753526475694,1.4473753526475694,True,True,True,True,True,False,candidate_or_later
11,4,one,36,5,0,1.6050599685857028,4.979930361070965,1.002930908203125,1.5029309082031144,True,True,True,True,True,False,candidate_or_later
11,4,one,60,8,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,68,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,91,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,4,4,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,22,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,28,4,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,34,2,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,99,7,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,69,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,78,8,0,,0.6156423819412123,,,False,False,False,False,False,False,candidate_or_later
11,4,one,23,6,0,,0.6156423819412123,,,False,False,False,False,False,False,candidate_or_later
11,4,one,12,0,0,,0.6156423819412123,,,False,False,False,False,False,False,candidate_or_later
11,4,one,57,1,0,,0.6156423819412123,,,False,False,False,False,False,False,candidate_or_later
11,4,one,38,0,0,,0.6156423819412123,,,False,False,False,False,False,False,candidate_or_later
11,4,one,18,8,0,,0.6156423819412123,,,False,False,False,False,False,False,candidate_or_later
11,4,one,11,1,0,,0.6156423819412123,,,False,False,False,False,False,False,candidate_or_later
11,4,one,68,2,0,,0.6156423819412123,,,False,False,False,False,False,False,candidate_or_later
11,4,one,88,3,0,,0.6156423819412123,,,False,False,False,False,False,False,candidate_or_later
11,4,one,81,4,0,1.0858274493970321,1.2112947111424097,0.5758057996961805,1.0749999999999984,True,True,True,True,True,False,candidate_or_later
11,4,one,97,1,0,,0.5125869978225178,,,False,False,False,False,False,False,candidate_or_later
11,4,one,29,5,0,,0.5125869978225178,,,False,False,False,False,False,False,candidate_or_later
11,4,one,65,3,0,,0.5125869978225178,,,False,False,False,False,False,False,candidate_or_later
11,4,one,36,3,0,,0.5125869978225178,,,False,False,False,False,False,False,candidate_or_later
11,4,one,3,2,0,,0.5125869978225178,,,False,False,False,False,False,False,candidate_or_later
11,4,one,8,7,0,,0.5125869978225178,,,False,False,False,False,False,False,candidate_or_later
11,4,one,72,8,0,,0.5125869978225178,,,False,False,False,False,False,False,candidate_or_later
11,4,one,98,2,0,,0.5125869978225178,,,False,False,False,False,False,False,candidate_or_later
11,4,one,13,2,0,,0.5125869978225178,,,False,False,False,False,False,False,candidate_or_later
11,4,one,51,7,0,,0.5125869978225178,,,False,False,False,False,False,False,candidate_or_later
11,4,one,89,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,66,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,64,8,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,78,2,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,96,2,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,20,8,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,50,5,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,28,5,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,11,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,52,7,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,51,0,0,,0.4999930081396551,,,False,False,False,False,False,False,candidate_or_later
11,4,one,26,5,1,,0.4999930081396551,,,False,False,False,False,False,False,candidate_or_later
11,4,one,92,9,0,,0.4999930081396551,,,False,False,False,False,False,False,candidate_or_later
11,4,one,23,3,0,,0.4999930081396551,,,False,False,False,False,False,False,candidate_or_later
11,4,one,9,5,2,,0.4999930081396551,,,False,False,False,False,False,False,candidate_or_later
11,4,one,43,9,0,,0.4999930081396551,,,False,False,False,False,False,False,candidate_or_later
11,4,one,38,1,0,,0.4999930081396551,,,False,False,False,False,False,False,candidate_or_later
11,4,one,60,9,1,,0.4999930081396551,,,False,False,False,False,False,False,candidate_or_later
11,4,one,12,9,1,,0.4999930081396551,,,False,False,False,False,False,False,candidate_or_later
11,4,one,1,1,1,,0.4999930081396551,,,False,False,False,False,False,False,candidate_or_later
11,4,one,53,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,3,1,0,,0.4999930081396551,,,False,False,False,False,False,False,candidate_or_later
11,4,one,63,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,73,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,1,5,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,79,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,84,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,48,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,74,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,77,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,9,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,10,9,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,11,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,81,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,14,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,32,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,53,5,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,93,4,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,42,8,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,49,3,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,63,2,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,74,8,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,88,2,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,11,6,1,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,97,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,56,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,67,9,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,71,2,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,37,6,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,2,1,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,60,4,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,45,8,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,89,7,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,39,7,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,4,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,76,8,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,81,6,1,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,9,9,1,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,61,4,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,14,2,1,,0.5217308321535699,,,False,False,False,False,False,False,candidate_or_later
11,4,one,26,4,0,,0.5217308321535699,,,False,False,False,False,False,False,candidate_or_later
11,4,one,22,7,0,,0.5217308321535699,,,False,False,False,False,False,False,candidate_or_later
11,4,one,20,1,0,,0.5217308321535699,,,False,False,False,False,False,False,candidate_or_later
11,4,one,36,6,0,,0.5217308321535699,,,False,False,False,False,False,False,candidate_or_later
11,4,one,86,9,0,,0.5217308321535699,,,False,False,False,False,False,False,candidate_or_later
11,4,one,12,2,0,,0.5217308321535699,,,False,False,False,False,False,False,candidate_or_later
11,4,one,74,1,0,,0.5217308321535699,,,False,False,False,False,False,False,candidate_or_later
11,4,one,7,3,0,,0.5217308321535699,,,False,False,False,False,False,False,candidate_or_later
11,4,one,86,6,0,,0.8679386764791408,,,False,False,False,False,False,False,candidate_or_later
11,4,one,34,9,0,,0.8679386764791408,,,False,False,False,False,False,False,candidate_or_later
11,4,one,43,8,0,,0.8679386764791408,,,False,False,False,False,False,False,candidate_or_later
11,4,one,11,8,0,,0.8679386764791408,,,False,False,False,False,False,False,candidate_or_later
11,4,one,39,2,0,,0.8679386764791408,,,False,False,False,False,False,False,candidate_or_later
11,4,one,42,4,0,,0.8679386764791408,,,False,False,False,False,False,False,candidate_or_later
11,4,one,1,1,0,,0.8679386764791408,,,False,False,False,False,False,False,candidate_or_later
11,4,one,52,4,0,,0.8679386764791408,,,False,False,False,False,False,False,candidate_or_later
11,4,one,97,9,0,,0.8679386764791408,,,False,False,False,False,False,False,candidate_or_later
11,4,one,15,2,0,,0.8679386764791408,,,False,False,False,False,False,False,candidate_or_later
11,4,one,99,9,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,18,4,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,6,0,0,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,80,0,1,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,14,7,1,,,,,False,False,False,False,False,False,candidate_or_later
11,4,one,57,9,1,,,,,False,False,False,False,False,False,candidate_or_later
